Incident,Date Reported,Time Reported,Month Reported,Day of Week,Nature,Incident address,Area,Agency,Report/No Report
B18-35830,09-02-18,02:59,September,Sunday,NOISE,3522 E COVENANTER DR,LB309,BPD,NO REPORT
B18-35832,09-02-18,03:06,September,Sunday,DISTURBANCE IP,502 E KIRKWOOD AVE; KILROYS KIRKWOOD,LB104,BPD,REPORT
B18-35834,09-02-18,03:08,September,Sunday,DISTURBANCE IP,3201 W STATE ROAD 45; RURAL KING,LB427,BPD,NO REPORT
B18-35838,09-02-18,03:39,September,Sunday,NOISE,310 W 12TH ST; APT 1301,LB519,BPD,NO REPORT
B18-35836,09-02-18,03:39,September,Sunday,DISTURBANCE IP,1402 W 12TH ST,LB517,BPD,NO REPORT
B18-35846,09-02-18,07:49,September,Sunday,DISTURBANCE NP,2446 S HENDERSON ST; APT 241,LB327,BPD,NO REPORT
B18-35864,09-02-18,10:53,September,Sunday,DISTURBANCE IP,BLT 18 MARKER GRIMES-COUNTRYCB,LB422,BPD,NO REPORT
B18-35877,09-02-18,12:18,September,Sunday,DRUNK,1722 N WALNUT ST ; AMERICAS BEST,LB212,BPD,NO REPORT
B18-35910,09-02-18,15:56,September,Sunday,DISTURBANCE IP,1710 N KINSER PIKE; HOLIDAY INN BLOOMINGTON,LB512,BPD,NO REPORT
B18-35929,09-02-18,19:14,September,Sunday,DISTURBANCE IP,3100 S WALNUT STREET PIKE ; B115,LB336,BPD,NO REPORT
B18-35934,09-02-18,20:08,September,Sunday,DRUNK,215 S WESTPLEX AVE; WHEELER MISSION MINISTRIES,LB521,BPD,REPORT
B18-35955,09-02-18,22:19,September,Sunday,NOISE,2446 S HENDERSON ST; APT 421,LB327,BPD,NO REPORT
B18-35958,09-02-18,23:39,September,Sunday,NOISE,345 S COLLEGE AVE,LB103,BPD,NO REPORT
B18-35966,09-03-18,00:53,September,Monday,NOISE,3100 S WALNUT STREET PIKE; B115,LB336,BPD,NO REPORT
B18-35975,09-03-18,03:32,September,Monday,DISTURBANCE IP,1919 N COLLEGE AVE; STEAK N SHAKE NORTH,LB512,BPD,NO REPORT
B18-35978,09-03-18,03:50,September,Monday,NOISE,1300 N LINCOLN ST,LB212,BPD,NO REPORT
B18-36001,09-03-18,09:23,September,Monday,NOISE,1001 S HENDERSON ST; BRYAN PARK,LB313,BPD,NO REPORT
B18-36031,09-03-18,13:50,September,Monday,NOISE,521 N WASHINGTON ST,LB102,BPD,NO REPORT
B18-36029,09-03-18,13:56,September,Monday,DRUNK,528 S COLLEGE AVE; KROGER SEMINARY SQUARE,LB410,BPD,NO REPORT
B18-36047,09-03-18,16:03,September,Monday,NOISE,2446 S HENDERSON ST; APT 421,LB327,BPD,NO REPORT
B18-36059,09-03-18,18:35,September,Monday,DRUNK,S COLLEGE MALL RD & E 3RD ST,LB221,BPD,NO REPORT
B18-36061,09-03-18,18:54,September,Monday,DRUNK,1175 S COLLEGE MALL RD; KROGER JACKSON CREEK,LB310,BPD,NO REPORT
B18-36100,09-03-18,22:46,September,Monday,DISTURBANCE IP,3406 S ACADIA CT,LB329,BPD,NO REPORT
B18-36101,09-03-18,22:47,September,Monday,DISTURBANCE IP,3311 S ACADIA CT,LB329,BPD,NO REPORT
B18-36117,09-04-18,01:22,September,Tuesday,NOISE,314 N WASHINGTON ST,LB102,BPD,NO REPORT
B18-36125,09-04-18,07:10,September,Tuesday,DISTURBANCE IP,3216 S WALNUT SPRINGS DR,LB336,BPD,NO REPORT
B18-36138,09-04-18,09:38,September,Tuesday,DISTURBANCE IP,1722 N WALNUT ST; AMERICAS BEST VALUE INN,LB212,BPD,NO REPORT
B18-36144,09-04-18,10:34,September,Tuesday,DISTURBANCE IP,1720 N WALNUT ST; LA CHARREADA,LB212,BPD,NO REPORT
B18-36150,09-04-18,11:02,September,Tuesday,DISTURBANCE IP,3100 S WALNUT STREET PIKE; BLDG A,LB336,BPD,REPORT
B18-36174,09-04-18,14:21,September,Tuesday,VANDALISM NP,825 N WALNUT ST; THE RAIL RESTAURANT,LB519,BPD,REPORT
B18-36191,09-04-18,16:12,September,Tuesday,DISTURBANCE IP,1925 S LIBERTY DR,LB416,BPD,NO REPORT
B18-36214,09-04-18,18:06,September,Tuesday,ALCOHOL RELATED,135 E RIDGEVIEW DR,LB328,BPD,REPORT
B18-36221,09-04-18,19:13,September,Tuesday,DISTURBANCE IP,151 E KENNEDY CT,LB336,BPD,NO REPORT
B18-36236,09-04-18,21:02,September,Tuesday,DISTURBANCE IP,275 E WINSLOW RD; VILLAGE PANTRY SOUTH,LB327,BPD,NO REPORT
B18-36238,09-04-18,21:21,September,Tuesday,DISTURBANCE IP,2639 E 2ND ST; APT 6,LB304,BPD,NO REPORT
B18-36254,09-04-18,22:32,September,Tuesday,NOISE,302 W RILEY DR,LB512,BPD,NO REPORT
B18-36266,09-05-18,00:47,September,Wednesday,DISTURBANCE IP,315 E 8TH ST; APT 18,LB102,BPD,NO REPORT
B18-36270,09-05-18,01:32,September,Wednesday,DISTURBANCE IP,315 E 8TH ST; APT 18,LB102,BPD,NO REPORT
B18-36305,09-05-18,10:38,September,Wednesday,NOISE,500 S BASSWOOD DR,LB404,BPD,NO REPORT
B18-36319,09-05-18,13:31,September,Wednesday,DISTURBANCE IP,645 S ROGERS ST; CENTERSTONE EAST 1,LB409,BPD,NO REPORT
B18-36337,09-05-18,15:26,September,Wednesday,DISTURBANCE IP,202 E 6TH ST; MONROE COUNTY HISTORY CENTER,LB102,BPD,NO REPORT
B18-36346,09-05-18,16:01,September,Wednesday,VANDALISM NP,645 S ROGERS ST; CENTERSTONE EAST 1,LB409,BPD,NO REPORT
B18-36367,09-05-18,19:13,September,Wednesday,DRUNK,301 S WALNUT ST,LB104,BPD,REPORT
B18-36385,09-05-18,20:49,September,Wednesday,NOISE,2395 S WINSLOW CT; U:,LB326,BPD,NO REPORT
B18-36383,09-05-18,20:57,September,Wednesday,DISTURBANCE IP,125 S FRANKLIN RD; PIZZA HUT WEST; PIZZA HUT,LB523,BPD,NO REPORT
B18-36388,09-05-18,21:27,September,Wednesday,DISTURBANCE IP,106 N WALNUT ST; MALIBU GRILL,LB102,BPD,NO REPORT
B18-36407,09-05-18,23:10,September,Wednesday,DRUNK,S DUNN ST & E KIRKWOOD AVE,LB102,BPD,NO REPORT
B18-36431,09-06-18,00:46,September,Thursday,NOISE,217 W KIRKWOOD AVE; HYATT PLACE HOTEL,LB103,BPD,NO REPORT
B18-36442,09-06-18,02:26,September,Thursday,DISTURBANCE IP,121 N HOPEWELL ST; APT 2,LB521,BPD,NO REPORT
B18-36444,09-06-18,02:53,September,Thursday,DISTURBANCE IP,215 N WALNUT ST; BROTHERS BAR AND GRILL,LB101,BPD,NO REPORT
B18-36446,09-06-18,03:21,September,Thursday,DISTURBANCE IP,2446 S HENDERSON ST; 320 CRAWFORD APARTMENTS 2,LB327,BPD,NO REPORT
B18-36448,09-06-18,04:08,September,Thursday,DISTURBANCE IP,2446 S HENDERSON ST; ROOM 221,LB327,BPD,NO REPORT
B18-36473,09-06-18,10:37,September,Thursday,DISTURBANCE IP,645 S ROGERS ST; CENTERSTONE EAST 1,LB409,BPD,NO REPORT
B18-36493,09-06-18,13:14,September,Thursday,DRUNK,S WALNUT ST & E 1ST ST,LB410,BPD,NO REPORT
B18-36502,09-06-18,14:26,September,Thursday,DISTURBANCE IP,1717 W 3RD ST,LB405,BPD,REPORT
B18-36561,09-06-18,21:19,September,Thursday,NOISE,3901 N KINSER PIKE; BLOOMINGTON HIGH SCHOOL NORTH,LB508,BPD,NO REPORT
B18-36579,09-07-18,00:04,September,Friday,NOISE,504 S MULLER PKWY,LB404,BPD,NO REPORT
B18-36582,09-07-18,00:28,September,Friday,NOISE,1150 S CLARIZZ BLVD; bldg j239,LB310,BPD,NO REPORT
B18-36586,09-07-18,01:18,September,Friday,DRUNK,2510 W 3RD ST; STEVES PLACE POOL AND PUB,LB523,BPD,NO REPORT
B18-36587,09-07-18,02:03,September,Friday,VANDALISM IP,105 W 7TH ST; VIDEO SALOON,LB101,BPD,REPORT
B18-36590,09-07-18,03:12,September,Friday,NOISE,519 S WASHINGTON ST,LB301,BPD,NO REPORT
B18-36592,09-07-18,03:23,September,Friday,NOISE,615 W 15TH ST;BELOW 24,LB518,BPD,NO REPORT
B18-36595,09-07-18,04:15,September,Friday,DISTURBANCE IP,1255 S BASSWOOD CIR,LB415,BPD,NO REPORT
B18-36596,09-07-18,05:44,September,Friday,DISTURBANCE IP,1919 N COLLEGE AVE; STEAK N SHAKE NORTH,LB512,BPD,NO REPORT
B18-36598,09-07-18,05:51,September,Friday,NOISE,532 N MORTON ST,LB101,BPD,NO REPORT
B18-36614,09-07-18,09:23,September,Friday,DISTURBANCE IP,645 S ROGERS ST; CENTERSTONE EAST 1,LB409,BPD,NO REPORT
B18-36623,09-07-18,10:50,September,Friday,DRUNK,303 E KIRKWOOD AVE; MONROE COUNTY PUBLIC LIBRARY,LB102,BPD,NO REPORT
B18-36641,09-07-18,13:40,September,Friday,DISTURBANCE IP,1965 S WALNUT ST; BLOOMINGTON HIGH SCHOOL SOUTH,LB327,BPD,NO REPORT
B18-36660,09-07-18,15:23,September,Friday,DISTURBANCE IP,1412 W ILLINOIS CT,LB517,BPD,NO REPORT
B18-36682,09-07-18,17:00,September,Friday,VANDALISM NP,1425 N DUNN ST,LB212,BPD,REPORT
B18-36690,09-07-18,18:22,September,Friday,DISTURBANCE IP,125 S FRANKLIN RD; PIZZA HUT WEST,LB523,BPD,NO REPORT
B18-36701,09-07-18,18:58,September,Friday,DISTURBANCE IP,2615 E 3RD ST; BLOOMINGTON TRAVELODGE,LB221,BPD,REPORT
B18-36706,09-07-18,20:15,September,Friday,DISTURBANCE IP,155 E KENNEDY CT,LB336,BPD,NO REPORT
B18-36718,09-07-18,21:20,September,Friday,NOISE,1211 W 13TH ST,LB517,BPD,NO REPORT
B18-36715,09-07-18,21:21,September,Friday,DRUNK,501 N COLLEGE AVE; SPRINGHILL SUITES,LB101,BPD,NO REPORT
B18-36716,09-07-18,21:22,September,Friday,DRUNK,424 S WALNUT ST; PLAYERS PUB,LB103,BPD,NO REPORT
B18-36722,09-07-18,21:50,September,Friday,NOISE,716 S PARK AVE,LB302,BPD,NO REPORT
B18-36729,09-07-18,22:47,September,Friday,NOISE,413 S LINCOLN ST,LB104,BPD,NO REPORT
B18-36736,09-07-18,23:50,September,Friday,NOISE,349 S GRANT ST,LB104,BPD,NO REPORT
B18-36747,09-08-18,00:41,September,Saturday,NOISE,601 N COLLEGE AVE; APT 311,LB519,BPD,NO REPORT
B18-36745,09-08-18,00:44,September,Saturday,DISTURBANCE IP,864 E MILLER DR,LB316,BPD,NO REPORT
B18-36755,09-08-18,02:13,September,Saturday,DISTURBANCE IP,2500 S ROCKPORT RD; APT 1805,LB424,BPD,NO REPORT
B18-36754,09-08-18,02:15,September,Saturday,DRUNK,N WALNUT ST & E 7TH ST,LB102,BPD,NO REPORT
B18-36756,09-08-18,02:16,September,Saturday,NOISE,3100 S WALNUT STREET PIKE; BLDG B 187,LB336,BPD,NO REPORT
B18-36761,09-08-18,02:44,September,Saturday,DRUNK,321 E 14TH ST ; TERRA TRACE APTS,LB213,BPD,NO REPORT
B18-36760,09-08-18,02:46,September,Saturday,NOISE,2539 E EASTGATE LN; APT 104,LB222,BPD,NO REPORT
B18-36767,09-08-18,06:07,September,Saturday,DISTURBANCE IP,2306 S BRANDON CT,LB326,BPD,NO REPORT
B18-36769,09-08-18,06:57,September,Saturday,DISTURBANCE IP,1414 S WASHINGTON ST,LB314,BPD,NO REPORT
B18-36832,09-08-18,19:08,September,Saturday,DISTURBANCE IP,423 E KIRKWOOD AVE; NICKS,LB102,BPD,NO REPORT
B18-36845,09-08-18,19:15,September,Saturday,NOISE,105 E 16TH ST,LB213,BPD,NO REPORT
B18-36861,09-08-18,22:08,September,Saturday,NOISE,222 W 2ND ST,LB103,BPD,NO REPORT
B18-36874,09-08-18,23:15,September,Saturday,NOISE,321 E 14TH ST;APT B3,LB213,BPD,NO REPORT
B18-36876,09-08-18,23:17,September,Saturday,NOISE,1442 N KINSER PIKE;APT D2,LB512,BPD,NO REPORT
B18-36878,09-08-18,23:36,September,Saturday,NOISE,120 S ROOSEVELT ST,LB222,BPD,NO REPORT
B18-36882,09-09-18,00:00,September,Sunday,NOISE,2120 S HIGH ST,LB325,BPD,NO REPORT
B18-36888,09-09-18,00:18,September,Sunday,NOISE,1454 N KINSER PIKE; APT D2,LB512,BPD,NO REPORT
B18-36887,09-09-18,00:24,September,Sunday,NOISE,123 N ROOSEVELT ST,LB222,BPD,NO REPORT
B18-36892,09-09-18,00:55,September,Sunday,NOISE,321 E 14TH ST; APT A4,LB213,BPD,NO REPORT
B18-36894,09-09-18,01:07,September,Sunday,NOISE,505 S MULLER PKWY; APT 504,LB404,BPD,NO REPORT
B18-36896,09-09-18,01:24,September,Sunday,NOISE,986 S COPPER BEECH WAY; APT P,LB415,BPD,NO REPORT
B18-36901,09-09-18,02:05,September,Sunday,NOISE,1345 N LINCOLN ST,LB212,BPD,NO REPORT
B18-36900,09-09-18,02:05,September,Sunday,NOISE,S HENDERSON ST & E 2ND ST,LB302,BPD,NO REPORT
B18-36913,09-09-18,03:45,September,Sunday,NOISE,543 W GRANITE DR; APT A,LB513,BPD,NO REPORT
B18-36922,09-09-18,04:42,September,Sunday,NOISE,2300 S MILTON DR,LB423,BPD,NO REPORT
B18-36926,09-09-18,07:57,September,Sunday,DISTURBANCE IP,714 S FAIRVIEW ST,LB409,BPD,REPORT
B18-36927,09-09-18,07:58,September,Sunday,DISTURBANCE IP,319 E 20TH ST; APT 12,LB212,BPD,NO REPORT
B18-36940,09-09-18,10:38,September,Sunday,DISTURBANCE IP,3013 S STRATFORD DR,LB325,BPD,NO REPORT
B18-36946,09-09-18,11:37,September,Sunday,PANHANDLING,405 E KIRKWOOD AVE; CAFE PIZZARIA,LB102,BPD,NO REPORT
B18-36949,09-09-18,12:09,September,Sunday,NOISE,425 E KIRKWOOD AVE,LB102,BPD,NO REPORT
B18-36960,09-09-18,13:59,September,Sunday,DISTURBANCE IP,1115 S WALNUT ST; CIRCLE K GAS GRIMES AND WALNUT,LB314,BPD,NO REPORT
B18-36979,09-09-18,16:31,September,Sunday,DISTURBANCE IP,1350 W BLOOMFIELD RD; BUFFALO WILD WINGS,LB406,BPD,NO REPORT
B18-36986,09-09-18,17:49,September,Sunday,DISTURBANCE IP,N WALNUT ST & E 7TH ST,LB102,BPD,NO REPORT
B18-36990,09-09-18,18:40,September,Sunday,DISTURBANCE IP,214 W KIRKWOOD AVE; CRAZY HORSE FOOD AND DRINK EMPORIUM,LB101,BPD,NO REPORT
B18-36995,09-09-18,18:59,September,Sunday,NOISE,2513 S ROGERS ST,LB423,BPD,NO REPORT
B18-37001,09-09-18,20:23,September,Sunday,NOISE,384 S WASHINGTON ST,LB104,BPD,NO REPORT
B18-37011,09-09-18,22:25,September,Sunday,NOISE,2036 N WALNUT ST; APT C15,LB212,BPD,NO REPORT
B18-37080,09-10-18,13:25,September,Monday,DISTURBANCE IP,620 S WALNUT ST; SHALOM CENTER,LB410,BPD,NO REPORT
B18-37086,09-10-18,14:13,September,Monday,DISTURBANCE IP,215 S WESTPLEX AVE; WHEELER MISSION MINISTRIES,LB521,BPD,NO REPORT
B18-37130,09-10-18,18:07,September,Monday,NOISE,504 S BASSWOOD DR; APT J,LB404,BPD,NO REPORT
B18-37136,09-10-18,18:52,September,Monday,DISTURBANCE IP,817 W 1ST ST,LB409,BPD,NO REPORT
B18-37139,09-10-18,19:09,September,Monday,DISTURBANCE IP,422 S WASHINGTON ST,LB104,BPD,NO REPORT
B18-37148,09-10-18,19:16,September,Monday,NOISE,504 S BASSWOOD DR; BASKETBALL COURT,LB404,BPD,NO REPORT
B18-37143,09-10-18,19:30,September,Monday,DISTURBANCE IP,2846 E 3RD ST; RED ROBIN,LB305,BPD,NO REPORT
B18-37151,09-10-18,20:25,September,Monday,DRUNK,3400 S WALNUT ST; RECYCLING CENTER,LB434,BPD,REPORT
B18-37156,09-10-18,20:29,September,Monday,NOISE,504 S BASSWOOD DR; BASKETBALL COURT,LB404,BPD,NO REPORT
B18-37152,09-10-18,20:31,September,Monday,DISTURBANCE IP,907 N SUMMIT ST,LB517,BPD,NO REPORT
B18-37158,09-10-18,21:09,September,Monday,DRUNK,N MADISON ST & W 7TH ST,LB101,BPD,NO REPORT
B18-37169,09-11-18,00:14,September,Tuesday,DISTURBANCE IP,1412 W ILLINOIS CT,LB517,BPD,REPORT
B18-37181,09-11-18,03:50,September,Tuesday,DRUNK,210 W KIRKWOOD AVE; ALLEY BAR,LB101,BPD,NO REPORT
B18-37182,09-11-18,04:00,September,Tuesday,DISTURBANCE IP,2304 S WINSLOW CT; HENDERSON COURT,LB326,BPD,NO REPORT
B18-37194,09-11-18,08:04,September,Tuesday,VANDALISM NP,1770 N WASHINGTON ST,LB212,BPD,REPORT
B18-37197,09-11-18,08:24,September,Tuesday,NOISE,N WASHINGTON ST & E 17TH ST,LB212,BPD,NO REPORT
B18-37215,09-11-18,11:56,September,Tuesday,NOISE,1600 N WILLIS DR; LOT 102,LB513,BPD,NO REPORT
B18-37260,09-11-18,17:30,September,Tuesday,DISTURBANCE IP,1440 N ARLINGTON PARK DR,LB514,BPD,NO REPORT
B18-37272,09-11-18,18:50,September,Tuesday,DISTURBANCE IP,1416 W 13TH ST,LB517,BPD,REPORT
B18-37281,09-11-18,19:30,September,Tuesday,VANDALISM NP,2539 E EASTGATE LN,LB222,BPD,REPORT
B18-37284,09-11-18,19:51,September,Tuesday,DISTURBANCE IP,2446 S HENDERSON ST,LB327,BPD,NO REPORT
B18-37290,09-11-18,20:26,September,Tuesday,NOISE,1027 E MILLER DR,LB316,BPD,NO REPORT
B18-37301,09-11-18,21:51,September,Tuesday,NOISE,N WASHINGTON ST & E 7TH ST,LB102,BPD,NO REPORT
B18-37321,09-12-18,02:12,September,Wednesday,DISTURBANCE IP,1751 S PARK AVE,LB316,BPD,NO REPORT
B18-37339,09-12-18,07:11,September,Wednesday,DISTURBANCE IP,500 S LIBERTY DR; KROGER WHITEHALL,LB403,BPD,NO REPORT
B18-37346,09-12-18,08:11,September,Wednesday,NOISE,1600 N WILLIS DR; LOT 102,LB513,BPD,NO REPORT
B18-37347,09-12-18,08:50,September,Wednesday,VANDALISM NP,1426 N KINSER PIKE; AXIS812 TOWNHOMES,LB512,BPD,REPORT
B18-37358,09-12-18,10:32,September,Wednesday,VANDALISM NP,107 W 9TH ST,LB101,BPD,NO REPORT
B18-37385,09-12-18,13:27,September,Wednesday,VANDALISM NP,3654 E MORNINGSIDE DR,LB220,BPD,REPORT
B18-37389,09-12-18,14:38,September,Wednesday,PANHANDLING,2636 E 3RD ST; JIMMY JOHNS GOURMET SANDWICHES EAST,LB304,BPD,NO REPORT
B18-37398,09-12-18,15:35,September,Wednesday,DISTURBANCE IP,2401 W 3RD ST; BIG RED LIQUORS 2401 W 3RD ST,LB404,BPD,NO REPORT
B18-37409,09-12-18,16:25,September,Wednesday,PANHANDLING,3000 W 3RD ST,LB524,BPD,NO REPORT
B18-37415,09-12-18,17:13,September,Wednesday,PANHANDLING,S CURRY PIKE & W 3RD ST,LB402,BPD,NO REPORT
B18-37433,09-12-18,20:04,September,Wednesday,PANHANDLING,2686 S ADAMS ST,LB425,BPD,NO REPORT
B18-37437,09-12-18,21:05,September,Wednesday,PANHANDLING,2437 W 3RD ST; AUTOZONE; 400 OPPORTUNITY,LB404,BPD,NO REPORT
B18-37448,09-12-18,22:19,September,Wednesday,NOISE,629 W MARBLE LN; APT A,LB513,BPD,NO REPORT
B18-37483,09-13-18,01:32,September,Thursday,NOISE,333 E VARSITY LN,LB212,BPD,NO REPORT
B18-37491,09-13-18,04:06,September,Thursday,NOISE,2036 N WALNUT ST; APT F6,LB212,BPD,NO REPORT
B18-37504,09-13-18,08:25,September,Thursday,VANDALISM NP,1731 E CAMBY LN,LB330,BPD,REPORT
B18-37537,09-13-18,11:26,September,Thursday,DISTURBANCE IP,3100 S WALNUT STREET PIKE; APT B115,LB336,BPD,NO REPORT
B18-37616,09-13-18,19:18,September,Thursday,DISTURBANCE IP,2457 W MARLENE DR,LB523,BPD,NO REPORT
B18-37625,09-13-18,20:04,September,Thursday,VANDALISM IP,3214 S MARKET PL; APT D2,LB428,BPD,REPORT
B18-37646,09-13-18,23:25,September,Thursday,NOISE,416 N LINCOLN ST; 1/2,LB102,BPD,NO REPORT
B18-37647,09-13-18,23:27,September,Thursday,NOISE,115 N WASHINGTON ST; BAKED,LB102,BPD,NO REPORT
B18-37653,09-14-18,00:12,September,Friday,DISTURBANCE IP,1316 E 3RD ST; BEARS PLACE,LB303,BPD,NO REPORT
B18-37657,09-14-18,00:27,September,Friday,NOISE,620 W KIRKWOOD AVE; JUANNITAS,LB520,BPD,NO REPORT
B18-37659,09-14-18,00:35,September,Friday,NOISE,620 W KIRKWOOD AVE; JUANNITAS,LB520,BPD,NO REPORT
B18-37669,09-14-18,01:24,September,Friday,DISTURBANCE IP,205 E 14TH ST,LB213,BPD,NO REPORT
B18-37676,09-14-18,02:58,September,Friday,NOISE,2500 S ROCKPORT RD,LB424,BPD,NO REPORT
B18-37706,09-14-18,09:52,September,Friday,VANDALISM NP,714 S FAIRVIEW ST; APT 2,LB409,BPD,REPORT
B18-37709,09-14-18,10:03,September,Friday,NOISE,302 N WASHINGTON ST,LB102,BPD,NO REPORT
B18-37714,09-14-18,11:13,September,Friday,DISTURBANCE IP,1500 N COLLEGE AVE; MILLER SHOWERS PARK,LB512,BPD,NO REPORT
B18-37739,09-14-18,13:46,September,Friday,DISTURBANCE IP,3100 S WALNUT STREET PIKE; APT B150,LB336,BPD,NO REPORT
B18-37740,09-14-18,13:57,September,Friday,DRUNK,415 S WASHINGTON ST,LB104,BPD,NO REPORT
B18-37768,09-14-18,15:58,September,Friday,NOISE,302 N WASHINGTON ST,LB102,BPD,NO REPORT
B18-37791,09-14-18,19:32,September,Friday,VANDALISM IP,S WASHINGTON ST & E 4TH ST,LB104,BPD,NO REPORT
B18-37810,09-14-18,20:48,September,Friday,NOISE,N WALNUT ST & W 15TH ST,LB519,BPD,NO REPORT
B18-37801,09-14-18,20:50,September,Friday,NOISE,1600 E HILLSIDE DR; APT 36,LB317,BPD,NO REPORT
B18-37798,09-14-18,21:06,September,Friday,DRUNK,512 E KIRKWOOD AVE,LB104,BPD,NO REPORT
B18-37803,09-14-18,21:07,September,Friday,NOISE,1600 E HILLSIDE DR; APT 36,LB317,BPD,NO REPORT
B18-37802,09-14-18,21:09,September,Friday,DRUNK,N WALNUT ST & E 6TH ST,LB101,BPD,NO REPORT
B18-37804,09-14-18,21:19,September,Friday,DISTURBANCE IP,401 S WASHINGTON ST; MIDDLE WAY HOUSE THE RISE,LB104,BPD,NO REPORT
B18-37807,09-14-18,21:33,September,Friday,NOISE,1600 N WILLIS DR; LOT 102,LB513,BPD,NO REPORT
B18-37814,09-14-18,22:10,September,Friday,NOISE,205 E 17TH ST,LB212,BPD,NO REPORT
B18-37821,09-14-18,22:47,September,Friday,NOISE,923 N COLLEGE AVE; APT 201,LB519,BPD,NO REPORT
B18-37825,09-14-18,22:53,September,Friday,NOISE,E 2ND ST & S SWAIN AVE,LB303,BPD,NO REPORT
B18-37839,09-14-18,22:58,September,Friday,NOISE,S MAPLE ST & W KIRKWOOD AVE,LB408,BPD,NO REPORT
B18-37824,09-14-18,23:03,September,Friday,NOISE,321 E 14TH ST; A4,LB213,BPD,NO REPORT
B18-37833,09-14-18,23:24,September,Friday,NOISE,507 S FESS AVE,LB302,BPD,NO REPORT
B18-37841,09-14-18,23:30,September,Friday,NOISE,966 S COPPER BEECH WAY,LB415,BPD,NO REPORT
B18-37830,09-14-18,23:35,September,Friday,NOISE,526 S MITCHELL ST,LB303,BPD,NO REPORT
B18-37834,09-14-18,23:39,September,Friday,VANDALISM IP,1400 N LINCOLN ST,LB212,BPD,REPORT
B18-37855,09-15-18,00:35,September,Saturday,NOISE,1703 N LINCOLN ST,LB212,BPD,NO REPORT
B18-37850,09-15-18,00:38,September,Saturday,DRUNK,245 N COLLEGE AVE; HILTON GARDENS INN BLOOMINGTON,LB101,BPD,NO REPORT
B18-37854,09-15-18,00:45,September,Saturday,DRUNK,2374 S BRANDON CT,LB326,BPD,NO REPORT
B18-37852,09-15-18,00:48,September,Saturday,DISTURBANCE IP,3939 W ROLL AVE; APT 3,LB416,BPD,REPORT
B18-37862,09-15-18,00:48,September,Saturday,VANDALISM NP,620 W KIRKWOOD AVE; JUANNITAS,LB520,BPD,REPORT
B18-37856,09-15-18,01:00,September,Saturday,DISTURBANCE IP,W GOURLEY PIKE & N KINSER PIKE; U:,LB512,BPD,NO REPORT
B18-37868,09-15-18,01:24,September,Saturday,NOISE,200 S ROOSEVELT ST,LB222,BPD,NO REPORT
B18-37871,09-15-18,01:44,September,Saturday,DISTURBANCE IP,108 E 6TH ST; FUNCTION BREWERY,LB102,BPD,NO REPORT
B18-37872,09-15-18,01:49,September,Saturday,DISTURBANCE IP,1800 N WALNUT ST; MOTEL 6,LB212,BPD,NO REPORT
B18-37876,09-15-18,03:04,September,Saturday,NOISE,716 S PARK AVE,LB302,BPD,NO REPORT
B18-37892,09-15-18,08:01,September,Saturday,DISTURBANCE IP,568 S BASSWOOD DR; APT F,LB415,BPD,REPORT
B18-37909,09-15-18,10:07,September,Saturday,NOISE,725 E HUNTER AVE,LB302,BPD,NO REPORT
B18-37908,09-15-18,10:22,September,Saturday,DISTURBANCE IP,112 W 6TH ST; 112 1/2 W 6TH,LB101,BPD,NO REPORT
B18-37916,09-15-18,11:25,September,Saturday,DISTURBANCE IP,1007 N ILLINOIS ST,LB517,BPD,NO REPORT
B18-37920,09-15-18,12:19,September,Saturday,NOISE,302 N WASHINGTON ST,LB102,BPD,NO REPORT
B18-37928,09-15-18,13:49,September,Saturday,DRUNK,S WASHINGTON ST & E 4TH ST,LB104,BPD,NO REPORT
B18-37945,09-15-18,16:16,September,Saturday,DISTURBANCE IP,1115 S WALNUT ST; CIRCLE K GAS GRIMES AND WALNUT,LB314,BPD,NO REPORT
B18-37949,09-15-18,16:45,September,Saturday,NOISE,508 N WASHINGTON ST,LB102,BPD,NO REPORT
B18-37951,09-15-18,16:52,September,Saturday,VANDALISM NP,1426 N KINSER PIKE; APT 7 BLDG F,LB512,BPD,NO REPORT
B18-37959,09-15-18,17:03,September,Saturday,NOISE,3315 E LONGVIEW AVE; APT 61,LB221,BPD,NO REPORT
B18-37968,09-15-18,18:34,September,Saturday,DRUNK,3021 E 3RD ST; SPEEDWAY EAST,LB221,BPD,NO REPORT
B18-37979,09-15-18,19:30,September,Saturday,DRUNK,2819 E 3RD ST; MCDONALDS EAST,LB221,BPD,NO REPORT
B18-37990,09-15-18,20:04,September,Saturday,NOISE,302 N WASHINGTON ST,LB102,BPD,NO REPORT
B18-37986,09-15-18,20:08,September,Saturday,DISTURBANCE IP,1320 W 11TH ST,LB517,BPD,NO REPORT
B18-37995,09-15-18,21:06,September,Saturday,DISTURBANCE IP,504 S MULLER PKWY; BLDG 434,LB404,BPD,NO REPORT
B18-38002,09-15-18,21:18,September,Saturday,NOISE,1377 W ALLEN ST; APT E3,LB413,BPD,NO REPORT
B18-38004,09-15-18,22:01,September,Saturday,DISTURBANCE IP,3100 S WALNUT STREET PIKE; b115,LB336,BPD,NO REPORT
B18-38010,09-15-18,22:19,September,Saturday,DRUNK,1307 W 3RD ST; VILLAGE PANTRY WEST,LB406,BPD,NO REPORT
B18-38012,09-15-18,22:23,September,Saturday,NOISE,1377 W ALLEN ST; APT E3,LB413,BPD,NO REPORT
